Record_ID,Plant_ID,Stack_ID,Flow_Rate_m3_hr,TS,PM2.5,SO2,NOx,Unit,Status,Lat_Lon
E21765,PL-03,S-02,1963.8,23-01-2025 16:00,221.2,144.8,< 5.0,ug/m3,MAINT,"12.9719,77.5959"
E21766,PL-03,S-03,2992.6,23-01-2025 10:30 UTC,144.6,107.6,137.8,ug/m3,FAULT,"12.9725,77.5957"
E21767,LOC-DEL-01,A-01,0,23-01-2025 10:30 UTC,59.1,56.2,51.4,mg/Nm3, fault ,"28.6133,77.2085"
E21768,LOC-DEL-02,A-02,0,23-01-2025 16:00,89.5,163.0,,mg/Nm3,MAINT,"28.619,77.2152"
E21769,LOC-MUM-01,A-01,,23/01/2025 16:00,189.3,< 2.0,189.4,ug/m3,MAINT,"19.0753,72.8785"
E21770,LOC-BLR-01,A-01,0,23-01-2025 16:00,110.6,69.7,<2.0,ug/m3,MAINT,12.9716;77.5946
E21771,PL-01,S-01,4340.8,23-01-2025 16:15,40.0,145.1,-3.0,µg/m³,FAULT,"13.0836,80.2714"
E21772,PL-01,S-02,4796.7,23-01-2025 16:15,96.7,-4.7,100.6,ug/m3,offline,"13.0828,80.2717"
E21773,PL-02,S-01,2790.3,23-01-2025 16:15,112.8,184.7,192.9,ug/m3,OK,"19.0754,72.8769"
E21774,PL-03,S-01,4413.6,23-01-2025 16:15,188.8,133.7,193.0,ug/m3,offline,"12.9717,77.5945"
E21775,PL-03,S-02,1527.3,23-01-2025 16:15,127.1,205.2,200.0,ug/m3,FAULT,"12.971,77.5953"
E21776,PL-03,S-03,4671.1,23-01-2025 16:15,91.4,34.3,188.5,ug/m3,MAINT,"12.9713,77.5939"
E21777,LOC-DEL-01,A-01,NULL,23-01-2025 16:15,107.1,6500.0,118.4,ug/m3,  OK  ,"28.6133,77.2094"
E21779,LOC-MUM-01,A-01,,23-01-2025 16:15,204.9,156.7,< 2.0,µg/m³,OK,"19.076,-999.0"
E21780,LOC-BLR-01,A-01,NULL,23/01/2025 16:15,143.8,,-8.0,ug/m3,OK,"12.9716,77.5955"
E21781,PL-01,S-01,4567.5,23-01-2025 16:30,73.3,121.6,,ug/m3, fault ,"13.0826,80.2705"
E21782,PL-01,S-02,4237.8,23-01-2025 16:30,< 2.0,38.3,161.6,ug/m3,FAULT,"13.0821,80.2704"
E21783,PL-02,S-01,4300.2,23-01-2025 16:30,91.0,233.9,52.9,ug/m3,OFFLINE,"19.0763,72.8778"
E21784,PL-03,S-01,4170.9,23-01-2025 16:30,136.1,146.8,6500.0,ug/m3,down,"12.972,77.5942"
E21785,PL-03,S-02,2837.9,23-01-2025 16:30,227.4,<5.0,63.7,ug/m3, fault ,"12.9724,77.595"
E21786,PL-03,S-03,3299.6,23-01-2025 16:30,123.3,128.7,< 5.0,ug/m3,FAULT,"12.9723,77.5943"
E21787,LOC-DEL-01,A-01,0.0,23-01-2025 16:30,110.9,85.1,118.3,mg/Nm3,maintenance,"28.6146,77.2086"
E21788,LOC-DEL-02,A-02,NULL,23-01-2025 16:30,-5.1,138.2,51.8,ug/m3,FAULT,"28.6209,77.2149"
E21789,LOC-MUM-01,A-01,,23-01-2025 16:30,131.1,134.0,70.4,µg/m³,FAULT,"19.0758,72.8772"
E21790,LOC-BLR-01,A-01,NULL,23-01-2025 16:30,24.4,177.5,109.4,ug/m3,FAULT,"12.9718,77.595"
E21791,PL-01,S-01,2960.1,23-01-2025 16:45,168.5,141.8,232.2,ug/m3,FAULT,"13.0825,80.2703"
E21792,PL-01,S-02,1344.7,23-01-2025 16:45,143.6,209.7,197.2,ug/m3,OK,"13.0835,80.2714"
E21793,PL-02,S-01,4634.9,23-01-2025 16:45,147.3,166.7,170.3,ug/m3,MAINT,"19.0753,72.877"
E21794,PL-03,S-01,3780.3,23-01-2025 16:45,15.0,201.0,BDL,ug/m3, ok ,"12.9718,77.5937"
E21795,PL-03,S-02,1785.8,2025-01-23 16:45:00,141.2,116.5,,ug/m3,OK,"12.9715,77.5956"
E21796,PL-03,S-03,3414.6,23-01-2025 11:15 UTC,156.8,96.9,108.7,ug/m3,OK,"12.9716,77.5955"
E21797,LOC-DEL-01,A-01,0.0,23-01-2025 16:45,6500.0,21.5,15.0,ug/m3,  MAINT ,"28.613,77.2093"
E21798,LOC-DEL-02,A-02,NULL,23-01-2025 16:45,34.5,93.8,72.2,mg/Nm3,MAINT,"28.6193,77.2156"
E21799,LOC-MUM-01,A-01,0.0,23-01-2025 16:45,67.7,143.0,15.0,ug/m3, maint,"19.0759,72.8783"
E21800,LOC-BLR-01,A-01,NULL,23-01-2025 16:45,8500.0,21.9,78.4,ug/m3,FAULT,"12.9713,77.5949"
E21801,PL-01,S-01,1274.8,23-01-2025 11:30 UTC,97.2,135.0,110.2,ug/m3,OK,"13.0823,80.2714"
E21802,PL-01,S-02,4015.0,23-01-2025 17:00,151.4,105.2,82.7,ug/m3,FAULT,"13.083,80.271"
E21803,PL-02,S-01,2002.1,23-01-2025 17:00,15.0,98.3,84.9,ug/m3,OK,"19.075,72.8769"
E21804,PL-03,S-01,3644.5,23-01-2025 17:00,168.8,15.0,194.5,ug/m3,MAINT,"12.9716,77.5951"
E21805,PL-03,S-02,1662.6,23-01-2025 17:00,7777.0,182.9,208.3,ug/m3,MAINT,"12.9717,77.5953"
E21806,PL-03,S-03,2796.1,23-01-2025 17:00,130.8,106.5,144.9,ug/m3,FAULT,"12.9717,77.5949"
E21807,LOC-DEL-01,A-01,NULL,2025-01-23 17:00:00,160.4,43.9,109.4,ug/m3, ok ,"28.6139,-999.0"
E21808,LOC-DEL-02,A-02,,23-01-2025 17:00,54.2,15.0,< 2.0,ug/m3, ok ,"28.6207,77.2144"
E21809,LOC-MUM-01,A-01,0,23-01-2025 17:00,155.5,123.3,78.9,mg/Nm3, Ok,"19.0764,72.8776"
E21810,LOC-BLR-01,A-01,0,23-01-2025 17:00,132.1,60.3,-1.1,ug/m3,MAINT,"12.9716,-999.0"
E21811,PL-01,S-01,2427.8,23-01-2025 17:15,36.2,241.1,69.6,ug/m3,DOWN  ,"13.0837,80.2697"
E21812,PL-01,S-02,4806.3,23-01-2025 17:15,140.2,80.7,-2.0,mg/Nm3,FAULT,"13.0839,80.2721"
E21813,PL-02,S-01,4054.3,23-01-2025 17:15,73.3,122.4,33.7,ug/m3,MAINT,"19.0757,72.8787"
E21814,PL-03,S-01,1551.3,23-01-2025 17:15,173.6,15.0,103.7,µg/m³,MAINT,"12.9707,77.595"
E21815,PL-03,S-02,2003.4,23-01-2025 17:15,52.0,15.0,81.6,mg/Nm3,OFFLINE,"12.9724,77.5942"
E21816,PL-03,S-03,1142.7,23-01-2025 17:15,221.3,162.4,77.4,ug/m3,FAULT,"12.9716,77.5951"
E21817,LOC-DEL-01,A-01,,23-01-2025 17:15,183.4,172.2,107.6,µg/m³,OK,"28.613,77.2082"
E21818,LOC-DEL-02,A-02,,23-01-2025 17:15,54.9,137.0,190.1,ug/m3,FAULT,"28.621,77.2155"
E21819,LOC-MUM-01,A-01,NULL,23-01-2025 17:15,64.9,70.3,143.3,ug/m3,Error 404,"19.0766,72.8781"
E21820,LOC-BLR-01,A-01,0.0,23-01-2025 17:15,169.0,142.5,9999.0,ug/m3,  MAINT ,"12.9716,77.5939"
E21821,PL-01,S-01,2055.2,23-01-2025 17:30,50.7,124.9,BDL,ug/m3,ok ,"13.0821,80.2704"
E21822,PL-01,S-02,3446.0,23/01/2025 17:30,152.9,-13.1,-14.4,µg/m³,MAINT,"13.0823,80.2704"
E21823,PL-02,S-01,3673.9,23-01-2025 17:30,135.9,65.8,104.7,ug/m3,MAINT,"19.0768,72.8771"
E21824,PL-03,S-01,2939.4,23-01-2025 17:30,15.0,138.3,9999.0,mg/Nm3,FAULT,"12.9715,77.5936"
E21825,PL-03,S-02,1987.6,23-01-2025 17:30,,114.2,216.0,ug/m3,down,"12.971,77.5941"
E21826,PL-03,S-03,1195.5,23-01-2025 17:30,116.8,35.7,124.8,µg/m³,FAULT,"12.9722,77.5946"
E21827,LOC-DEL-01,A-01,,23-01-2025 17:30,231.0,104.7,-12.3,ug/m3,OK,"28.6133,77.2094"
E21828,LOC-DEL-02,A-02,0,2025-01-23 17:30:00,-12.7,120.4,124.5,ug/m3,DOWN  ,"28.619,77.2147"
E21829,LOC-MUM-01,A-01,0,23-01-2025 17:30,274.1,,82.0,ug/m3,ok ,"19.0769,72.8782"
E21830,LOC-BLR-01,A-01,,23-01-2025 17:30,197.2,161.0,133.0,ug/m3,ok ,"12.9708,77.595"
E21831,PL-01,S-01,1024.0,23-01-2025 17:45,22.1,75.2,73.3,ug/m3,maintenance,"13.0825,80.2711"
E21832,PL-01,S-02,1199.4,23-01-2025 17:45,214.6,135.5,18.8,mg/Nm3, fault ,"13.0826,80.2708"
E21833,PL-02,S-01,4050.5,23-01-2025 17:45,64.5,158.1,63.7,ug/m3,  OK  ,"19.0763,72.8786"
E21834,PL-03,S-01,4730.5,23-01-2025 17:45,16.5,113.4,204.3,µg/m³,FAULT,"12.9718,77.5943"
E21835,PL-03,S-02,2311.5,23-01-2025 17:45,98.3,15.0,199.4,ug/m3,MAINT,"12.9716,77.5958"
E21837,LOC-DEL-01,A-01,0.0,23-01-2025 17:45,70.4,210.8,139.1,ug/m3,MAINT,"28.6143,77.2098"
E21838,LOC-DEL-02,A-02,NULL,23-01-2025 17:45,169.9,117.4,90.3,ug/m3,FAULT,"28.6194,77.2153"
E21839,LOC-MUM-01,A-01,,23-01-2025 17:45,7777.0,213.2,-6.5,µg/m³,MAINT,"19.0758,72.8772"
E21841,PL-01,S-01,1456.8,23-01-2025 18:00,115.3,142.8,-1.8,ug/m3,OFFLINE,"13.0832,80.2715"
E21842,PL-01,S-02,1248.4,23-01-2025 18:00,7777.0,116.5,133.6,ug/m3,MAINT,"13.082,80.2721"
E21843,PL-02,S-01,4678.7,23-01-2025 18:00,212.6,267.4,145.4,ug/m3,FAULT,"19.0759,72.8771"
E21844,PL-03,S-01,1205.9,23-01-2025 18:00,242.3,103.8,157.6,ug/m3, Ok,"12.9712,77.5946"
E21845,PL-03,S-02,3272.1,23-01-2025 18:00,142.6,95.8,,ug/m3,OK,"12.9725,77.5953"
E21846,PL-03,S-03,3839.0,2025-01-23 18:00:00,88.3,78.8,178.1,ug/m3,maintenance,"12.972,77.5958"
E21847,LOC-DEL-01,A-01,0,23-01-2025 18:00,131.5,124.7,-12.2,ug/m3,OFFLINE,"28.6138,77.208"
E21848,LOC-DEL-02,A-02,0.0,23-01-2025 18:00,243.1,122.5,155.4,ug/m3,FAULT,"28.6208,77.2141"
E21849,LOC-MUM-01,A-01,0.0,23-01-2025 18:00,71.4,19.5,191.1,ug/m3,  OK  ,"19.077,72.8786"
E21850,LOC-BLR-01,A-01,NULL,23-01-2025 18:00,278.2,248.8,73.3,ug/m3,FAULT,"12.9718,77.5953"
E21851,PL-01,S-01,3574.4,23-01-2025 18:15,160.3,122.9,162.9,ug/m3,MAINT,"13.0834,80.2701"
E21852,PL-01,S-02,2126.5,23-01-2025 18:15,89.3,140.0,37.5,ug/m3,  MAINT ,"13.0821,80.2722"
E21853,PL-02,S-01,2195.4,23-01-2025 18:15,262.3,208.5,109.6,ug/m3,error,"19.077,72.877"
E21854,PL-03,S-01,2496.0,23-01-2025 18:15,<5.0,145.6,122.1,ug/m3,FAULT,"12.9707,77.595"
E21855,PL-03,S-02,3280.5,23-01-2025 18:15,31.8,212.7,15.0,ug/m3,FAULT,"12.9726,77.5947"
E21856,PL-03,S-03,2946.8,23-01-2025 18:15,195.2,89.9,76.0,ug/m3,FAULT,"12.9717,77.5943"
E21857,LOC-DEL-01,A-01,0.0,2025-01-23 18:15:00,175.1,-1.7,179.6,ug/m3,MAINT,"28.6144,77.2097"
E21858,LOC-DEL-02,A-02,NULL,23-01-2025 18:15,147.9,141.3,157.0,ug/m3, fault ,"28.6207,77.2144"
E21859,LOC-MUM-01,A-01,0,23-01-2025 18:15,139.6,40.1,-12.8,ug/m3,MAINT,"19.077,72.878"
E21860,LOC-BLR-01,A-01,NULL,23-01-2025 18:15,134.3,68.4,94.1,ug/m3,OK,"12.9716,77.594"
E21861,PL-01,S-01,3174.5,23-01-2025 18:30,-6.3,103.8,163.9,ug/m3,maintenance,"13.0836,80.2712"
E21862,PL-01,S-02,1220.9,23-01-2025 13:00 UTC,59.2,115.9,154.8,ug/m3,OK,"13.0827,80.2704"
E21863,PL-02,S-01,1133.5,23-01-2025 18:30,142.0,175.6,64.5,µg/m³,down,"19.076,72.8776"
E21864,PL-03,S-01,4440.1,23-01-2025 18:30,38.0,122.0,132.4,ug/m3,MAINT,"12.9722,77.5939"
E21865,PL-03,S-02,3707.3,23-01-2025 18:30,62.6,206.6,172.4,ug/m3,offline,"12.9722,77.5944"
E21866,PL-03,S-03,4117.9,23-01-2025 18:30,135.4,BDL,192.2,ug/m3,OK,"12.9717,77.5948"
E21867,LOC-DEL-01,A-01,0,23-01-2025 18:30,166.0,214.9,120.5,µg/m³,offline,"28.6133,77.2094"
E21868,LOC-DEL-02,A-02,0.0,23-01-2025 13:00 UTC,167.8,251.1,176.9,ug/m3,FAULT,"28.6208,77.2151"
E21869,LOC-MUM-01,A-01,,23/01/2025 18:30,9999.0,146.6,136.6,ug/m3,OK,"19.0764,72.8775"
E21870,LOC-BLR-01,A-01,NULL,23-01-2025 18:30,187.4,123.2,129.2,mg/Nm3,FAULT,"12.9716,-999.0"
E21871,PL-01,S-01,1191.8,23-01-2025 18:45,7777.0,118.5,138.3,mg/Nm3,OK,"13.0824,80.2709"
E21873,PL-02,S-01,3378.7,2025-01-23 18:45:00,-2.4,83.9,,ug/m3,MAINT,"19.0763,72.8785"
E21874,PL-03,S-01,3626.5,23-01-2025 18:45,185.9,< 5.0,276.9,ug/m3,OK,"12.9718,77.5949"
E21875,PL-03,S-02,3887.3,23-01-2025 18:45,30.7,BDL,178.4,ug/m3,MAINT,"12.9718,77.595"
E21877,LOC-DEL-01,A-01,,23-01-2025 18:45,228.8,124.8,214.0,mg/Nm3,OK,"28.6135,77.2087"
E21878,LOC-DEL-02,A-02,NULL,23-01-2025 18:45,146.8,58.5,75.8,ug/m3,OK,"28.6204,77.2158"
E21879,LOC-MUM-01,A-01,0.0,23-01-2025 18:45,-9.4,98.1,180.0,ug/m3,maintenance,"19.0751,72.878"
E21880,LOC-BLR-01,A-01,,23-01-2025 18:45,BDL,95.7,148.7,ug/m3,FAULT,"12.9724,77.5937"
E21881,PL-01,S-01,3957.9,23-01-2025 19:00,BDL,147.1,217.6,ug/m3,MAINT,"13.0831,80.2708"
E21882,PL-01,S-02,4008.8,23-01-2025 19:00,15.0,132.5,56.2,ug/m3,MAINT,"13.083,80.2707"
E21883,PL-02,S-01,3573.6,23-01-2025 19:00,149.6,111.6,26.6,ug/m3,OK,"19.0753,72.8783"
E21884,PL-03,S-01,1753.5,23-01-2025 19:00,167.1,143.3,134.5,ug/m3,OK,"12.9712,77.5953"
E21885,PL-03,S-02,4185.0,23-01-2025 19:00,6500.0,210.5,-5.3,ug/m3,MAINT,"12.9729,77.5945"
E21886,PL-03,S-03,1073.8,23-01-2025 19:00,7777.0,162.0,110.8,ug/m3,FAULT,"12.9722,77.594"
E21887,LOC-DEL-01,A-01,0.0,23-01-2025 19:00,99.5,66.6,83.2,ug/m3,OK,"28.6141,77.2089"
E21888,LOC-DEL-02,A-02,,23-01-2025 19:00,77.5,129.6,6500.0,µg/m³,  MAINT ,"28.6202,77.2142"
E21889,LOC-MUM-01,A-01,NULL,22-01-2025 24:00,184.1,15.0,192.4,mg/Nm3,FAULT,"19.0757,72.8768"
E21890,LOC-BLR-01,A-01,0.0,23-01-2025 19:00,78.9,15.0,183.0,ug/m3,FAULT,"12.9716,77.5938"
E21891,PL-01,S-01,3021.9,23-01-2025 19:15,166.7,41.4,102.1,ug/m3,OK,"13.0821,80.2701"
E21892,PL-01,S-02,3129.8,23-01-2025 19:15,94.4,82.4,76.7,ug/m3,down,"13.0821,80.2706"
E21893,PL-02,S-01,2989.1,23-01-2025 19:15,210.4,36.3,BDL,mg/Nm3,FAULT,"19.0754,72.878"
E21894,PL-03,S-01,4188.1,23-01-2025 19:15,276.0,117.4,52.6,mg/Nm3,FAULT,"12.9718,77.5943"
E21895,PL-03,S-02,3459.3,23-01-2025 19:15,101.6,133.5,46.8,ug/m3,MAINT,"12.9717,77.5956"
E21896,PL-03,S-03,3626.4,23-01-2025 19:15,-2.0,105.2,8500.0,ug/m3,maintenance,"12.9711,77.594"
E21897,LOC-DEL-01,A-01,0,23-01-2025 19:15,209.8,88.4,77.0,mg/Nm3,MAINT,"28.6137,77.2094"
E21898,LOC-DEL-02,A-02,,23-01-2025 19:15,9999.0,180.1,100.4,ug/m3,OK,"28.6196,77.2156"
E21899,LOC-MUM-01,A-01,NULL,23-01-2025 19:15,-4.1,138.5,103.7,ug/m3,MAINT,"19.0766,72.8775"
E21900,LOC-BLR-01,A-01,0,23-01-2025 19:15,<1.0,138.7,177.5,ug/m3,FAULT,"12.9722,77.5951"
E21901,PL-01,S-01,3619.8,23-01-2025 19:30,143.8,147.7,111.6,ug/m3,FAULT,"13.0823,80.2711"
E21902,PL-01,S-02,3982.9,23-01-2025 19:30,15.0,62.0,130.9,mg/Nm3,FAULT,"13.0832,80.2711"
E21903,PL-02,S-01,2585.1,23-01-2025 19:30,-13.0,179.0,183.2,mg/Nm3, fault ,"19.0754,72.8781"
E21904,PL-03,S-01,1453.2,23-01-2025 19:30,181.6,164.4,158.7,ug/m3,MAINT,"12.9724,77.594"
E21905,PL-03,S-02,4315.2,23-01-2025 19:30,BDL,143.4,80.2,ug/m3,Error 404,"12.9726,77.5952"
E21906,PL-03,S-03,1423.4,23-01-2025 19:30,156.9,113.2,205.2,ug/m3,FAULT,"12.9726,77.5952"
E21907,LOC-DEL-01,A-01,0,23-01-2025 19:30,102.6,135.8,76.8,ug/m3,OK,"28.6139,77.2089"
E21908,LOC-DEL-02,A-02,,23-01-2025 19:30,180.2,195.7,149.6,ug/m3,MAINT,"28.6198,77.2154"
E21909,LOC-MUM-01,A-01,NULL,23-01-2025 19:30,188.0,45.2,BDL,ug/m3,error,"19.0768,72.878"
E21910,LOC-BLR-01,A-01,NULL,23-01-2025 19:30,,139.5,21.1,ug/m3,FAULT,"12.9722,77.5942"
E21911,PL-01,S-01,3695.5,23-01-2025 19:45,79.4,86.8,-2.9,ug/m3, Ok,"13.083,80.2702"
E21912,PL-01,S-02,4318.7,23-01-2025 19:45,-12.5,78.1,91.8,ug/m3,OK,"13.0827,80.2718"
E21913,PL-02,S-01,1054.6,23-01-2025 19:45,88.4,176.5,15.0,ug/m3, Ok,19.076;72.8777
E21915,PL-03,S-02,2684.8,23-01-2025 19:45,52.8,96.2,63.8,ug/m3,down,"12.9721,77.596"
E21916,PL-03,S-03,2990.5,23-01-2025 19:45,68.3,57.9,142.9,ug/m3,Error 404,"12.9715,77.5941"
E21918,LOC-DEL-02,A-02,0.0,23-01-2025 19:45,218.7,104.2,82.9,ug/m3,MAINT,"28.6196,77.2147"
E21919,LOC-MUM-01,A-01,,23-01-2025 19:45,70.4,103.6,68.3,ug/m3,MAINT,"19.0768,72.8783"
E21922,PL-01,S-02,4056.7,23/01/2025 20:00,128.6,47.5,97.2,ug/m3,OK,"13.0821,80.2708"
E21923,PL-02,S-01,3040.9,23-01-2025 20:00,121.3,163.1,21.5,µg/m³, fault ,"19.0763,72.877"
E21924,PL-03,S-01,3774.7,23-01-2025 14:30 UTC,< 5.0,-6.0,<5.0,ug/m3, fault ,"12.9724,77.595"
E21925,PL-03,S-02,1679.4,23-01-2025 20:00,< 5.0,100.7,120.1,ug/m3,OK,"12.9719,77.5953"
E21926,PL-03,S-03,4450.9,23-01-2025 20:00,< 5.0,130.7,-11.2,ug/m3,MAINT,"12.9718,-999.0"
E21927,LOC-DEL-01,A-01,0.0,23-01-2025 20:00,225.0,81.4,171.7,ug/m3, maint,"28.6143,77.2095"
E21928,LOC-DEL-02,A-02,,23-01-2025 20:00,123.4,205.8,74.9,mg/Nm3,MAINT,"28.6199,77.2154"
E21929,LOC-MUM-01,A-01,0,23-01-2025 20:00,17.8,102.9,102.1,ug/m3,MAINT,"19.075,72.8778"
E21930,LOC-BLR-01,A-01,,23-01-2025 20:00,84.7,137.0,39.3,ug/m3,MAINT,"12.9715,77.5954"
E21931,PL-01,S-01,4143.5,23-01-2025 20:15,158.4,120.0,127.0,ug/m3,MAINT,"13.0826,80.2711"
E21932,PL-01,S-02,3348.5,23/01/2025 20:15,240.1,166.4,87.1,ug/m3,OK,"13.0826,80.2706"
E21933,PL-02,S-01,2161.5,23/01/2025 20:15,89.7,250.7,116.0,ug/m3,maintenance,"19.0761,72.8769"
E21934,PL-03,S-01,2452.4,23-01-2025 20:15,77.3,154.1,199.9,ug/m3,OK,"12.9715,77.5943"
E21935,PL-03,S-02,1303.5,23-01-2025 20:15,126.8,223.7,165.1,µg/m³,OK,"12.9724,77.5955"
E21936,PL-03,S-03,2277.9,23/01/2025 20:15,112.9,151.6,127.6,µg/m³,OK,"12.9718,77.5949"
E21937,LOC-DEL-01,A-01,0.0,23-01-2025 20:15,128.3,216.6,-12.8,ug/m3,OK,"28.6131,77.2089"
E21938,LOC-DEL-02,A-02,0.0,23/01/2025 20:15,6500.0,195.2,159.9,µg/m³,FAULT,"28.6197,77.2154"
E21939,LOC-MUM-01,A-01,,23/01/2025 20:15,119.1,,< 2.0,ug/m3,  MAINT ,"19.0756,72.8772"
E21940,LOC-BLR-01,A-01,NULL,23-01-2025 20:15,178.5,68.8,84.4,ug/m3,FAULT,"12.9708,77.594"
E21941,PL-01,S-01,1278.7,23-01-2025 20:30,95.4,180.2,6500.0,ug/m3,MAINT,"80.2707,13.0827"
E21942,PL-01,S-02,4511.6,23/01/2025 20:30,161.7,126.2,96.3,ug/m3,MAINT,"13.0827,80.2721"
E21943,PL-02,S-01,3812.8,23-01-2025 20:30,173.8,130.7,138.1,ug/m3,MAINT,"19.0759,72.8778"
E21944,PL-03,S-01,1580.9,23-01-2025 20:30,126.6,130.3,185.6,ug/m3,  MAINT ,"12.9711,77.5939"
E21945,PL-03,S-02,3453.7,23-01-2025 20:30,118.8,-12.7,60.9,ug/m3,FAULT,"12.9724,77.5957"
E21946,PL-03,S-03,1105.7,23-01-2025 20:30,103.7,9999.0,75.1,mg/Nm3,MAINT,"12.9714,77.5943"
E21947,LOC-DEL-01,A-01,NULL,23-01-2025 20:30,-5.0,80.8,201.2,ug/m3,MAINT,"28.6131,77.2088"
E21948,LOC-DEL-02,A-02,0,23-01-2025 20:30,133.3,156.5,286.3,ug/m3,MAINT,"28.6195,77.2141"
E21950,LOC-BLR-01,A-01,0,23-01-2025 20:30,71.8,219.8,113.0,ug/m3,MAINT,"12.9718,77.5956"
E21951,PL-01,S-01,2842.0,23-01-2025 20:45,39.7,161.1,22.3,µg/m³,DOWN  ,"13.0826,80.2713"
E21952,PL-01,S-02,1468.6,23-01-2025 20:45,124.7,122.9,131.1,mg/Nm3,MAINT,"13.0824,80.2707"
E21953,PL-02,S-01,4316.5,23-01-2025 20:45,48.9,139.0,15.0,ug/m3,OK,"19.0766,72.8768"
E21954,PL-03,S-01,4715.3,23-01-2025 15:15 UTC,78.6,117.7,87.1,ug/m3, Ok,"12.9716,77.5956"
E21955,PL-03,S-02,3454.8,23-01-2025 20:45,120.2,127.9,172.7,ug/m3,  OK  ,"12.9715,77.5958"
E21956,PL-03,S-03,4019.2,23-01-2025 20:45,169.8,161.0,47.8,mg/Nm3,MAINT,"12.9719,77.5945"
E21957,LOC-DEL-01,A-01,NULL,23-01-2025 20:45,89.9,156.5,193.6,ug/m3,MAINT,"28.6134,77.2082"
E21958,LOC-DEL-02,A-02,,23-01-2025 20:45,41.2,80.1,9999.0,ug/m3,MAINT,"28.6206,77.2148"
E21959,LOC-MUM-01,A-01,NULL,23-01-2025 20:45,77.2,BDL,157.0,ug/m3, maint,"19.076,72.8774"
E21961,PL-01,S-01,4593.5,23-01-2025 21:00,-5.3,187.4,118.0,ug/m3,OK,"13.0836,80.2706"
E21962,PL-01,S-02,3960.6,23-01-2025 21:00,80.5,74.8,-6.1,µg/m³,DOWN  ,"13.0831,80.2712"
E21963,PL-02,S-01,1468.8,23-01-2025 21:00,150.2,76.5,68.6,ug/m3,OK,"19.0757,72.8768"
E21964,PL-03,S-01,1279.6,23/01/2025 21:00,90.9,183.2,101.4,µg/m³,FAULT,"12.9711,77.594"
E21965,PL-03,S-02,1218.9,23-01-2025 21:00,32.1,113.0,117.2,ug/m3,OK,"12.972,77.5951"
E21966,PL-03,S-03,2464.1,23-01-2025 15:30 UTC,18.7,25.4,137.5,mg/Nm3,FAULT,"12.9718,77.5944"
E21967,LOC-DEL-01,A-01,0.0,23-01-2025 21:00,93.8,124.4,127.7,ug/m3,OK,"28.6133,77.2086"
E21968,LOC-DEL-02,A-02,NULL,23/01/2025 21:00,101.3,215.1,70.6,µg/m³,MAINT,"28.621,77.2144"
E21969,LOC-MUM-01,A-01,,23-01-2025 21:00,112.7,174.6,-3.2,mg/Nm3,FAULT,"19.0763,72.8784"
E21970,LOC-BLR-01,A-01,,23-01-2025 15:30 UTC,,44.1,131.8,µg/m³,FAULT,"12.9724,77.5956"
E21971,PL-01,S-01,1870.8,23-01-2025 21:15,107.4,309.0,6500.0,ug/m3,OK,"13.0825,80.2714"
E21972,PL-01,S-02,3178.9,23-01-2025 21:15,139.1,143.4,37.2,ug/m3,MAINT,"13.0826,80.2717"
E21973,PL-02,S-01,2978.7,23/01/2025 21:15,33.7,165.0,71.7,ug/m3,MAINT,"19.0753,72.8786"
E21974,PL-03,S-01,2535.4,23-01-2025 21:15,29.1,101.1,15.0,mg/Nm3,maintenance,"12.9711,77.5941"
E21975,PL-03,S-02,2835.9,23-01-2025 21:15,7777.0,60.7,266.1,ug/m3,MAINT,"12.9712,77.5941"
E21976,PL-03,S-03,2527.2,23-01-2025 21:15,137.1,65.6,-8.5,ug/m3,FAULT,12.9718;77.5948
E21977,LOC-DEL-01,A-01,NULL,23-01-2025 21:15,227.0,BDL,134.4,ug/m3,MAINT,"28.6131,77.2084"
E21978,LOC-DEL-02,A-02,0.0,23-01-2025 21:15,224.5,95.6,<2.0,ug/m3,OK,"28.6206,77.2145"
E21979,LOC-MUM-01,A-01,0,2025-01-23 21:15:00,184.7,62.1,69.7,ug/m3,OK,"19.0751,72.8772"
E21980,LOC-BLR-01,A-01,0,23-01-2025 21:15,110.7,15.0,111.7,mg/Nm3,FAULT,"12.9713,77.5944"
E21981,PL-01,S-01,3037.1,23-01-2025 21:30,157.2,94.4,-12.9,ug/m3,MAINT,"13.0828,80.2699"
E21982,PL-01,S-02,3247.7,23-01-2025 21:30,91.6,149.2,178.9,µg/m³,MAINT,"13.0839,80.2712"
E21983,PL-02,S-01,4306.8,23-01-2025 21:30,BDL,47.4,214.6,ug/m3,FAULT,"19.0767,72.8785"
E21984,PL-03,S-01,3268.6,23-01-2025 21:30,157.5,61.2,114.8,ug/m3,FAULT,"12.9714,77.5939"
E21985,PL-03,S-02,3578.0,23-01-2025 21:30,204.2,26.5,188.0,ug/m3,OK,"12.9711,77.5942"
E21986,PL-03,S-03,3692.2,23/01/2025 21:30,57.1,92.6,78.5,µg/m³,OK,"12.9728,77.5941"
E21987,LOC-DEL-01,A-01,0,23-01-2025 21:30,158.6,45.2,23.3,ug/m3,MAINT,"28.6134,77.2091"
E21988,LOC-DEL-02,A-02,,23-01-2025 21:30,129.8,32.7,97.7,ug/m3,offline,"28.6205,77.2154"
E21989,LOC-MUM-01,A-01,0.0,23-01-2025 21:30,123.1,94.3,-10.1,ug/m3,,"19.0761,72.8779"
